distance_km,road_class,base_speed_kph,congestion_scenario,travel_cost
2.910291862132309,motorway,80,Dry_OffPeak,2.7162931525544116
4.784631003698472,motorway,80,Evening_Rush,9.04454547166578
1.0823251260891738,secondary,40,Dry_OffPeak,1.754912935208767
0.635394630517145,residential,20,Monsoon_Rain,5.6281590565166795
4.284413638081569,secondary,40,Evening_Rush,16.193872620836505
2.251834101505367,primary,50,Monsoon_Rain,7.678399511565152
4.250147385614596,secondary,40,Dry_OffPeak,6.0011879438508755
4.476142005457533,residential,20,Evening_Rush,35.348176406242224
0.4060422087334501,tertiary,30,Dry_OffPeak,0.7530691422268394
4.4289773386316975,residential,20,Monsoon_Rain,39.65204984106459
2.2967633713101687,motorway,80,Dry_OffPeak,1.348728963446534
2.601119196120738,motorway,80,Morning_Rush,4.965390701918723
3.1703033043567306,secondary,40,Evening_Rush,12.949863396000685
4.6392747729774255,tertiary,30,Morning_Rush,21.814561515178827
0.19366886270584377,primary,50,Morning_Rush,0.7315009967297954
2.4365329947573042,primary,50,Monsoon_Rain,8.88745079787458
3.4698380079097477,tertiary,30,Morning_Rush,15.474879709194479
3.64126409272132,motorway,80,Morning_Rush,6.182852909259854
3.4934089145318294,primary,50,Clear_Night,3.0801284766119816
0.7587321340997971,secondary,40,Evening_Rush,2.2288504793953248
1.5670383830212382,secondary,40,Morning_Rush,5.829099789089417
1.8577060745433662,tertiary,30,Morning_Rush,8.267115964342574
4.041742317629574,primary,50,Clear_Night,4.358449387898514
1.46592337483131,secondary,40,Morning_Rush,5.410134203472024
1.1324543229492956,secondary,40,Clear_Night,1.5816323781925223
4.791495293286672,secondary,40,Clear_Night,5.99494798064928
0.14343009705599763,secondary,40,Morning_Rush,0.2487082820137087
4.989322192841693,primary,50,Dry_OffPeak,6.730326691926298
3.4164243644012386,motorway,80,Dry_OffPeak,2.5795684456821486
4.159499567300673,motorway,80,Evening_Rush,8.231796830283795
1.5436350420963467,primary,50,Clear_Night,1.2222591069858373
0.1701448605685939,secondary,40,Dry_OffPeak,0.1
3.7155606409514976,tertiary,30,Clear_Night,6.135815429046166
4.187308525303311,tertiary,30,Morning_Rush,19.348624614770742
3.728333046572244,tertiary,30,Evening_Rush,19.071590895814637
0.7999664077741091,primary,50,Evening_Rush,1.920524504745059
3.7917968190591487,secondary,40,Dry_OffPeak,5.179725993657705
3.867721632327441,primary,50,Clear_Night,4.191466253870787
3.3268485267832695,primary,50,Clear_Night,2.94847305985191
3.853968070698373,motorway,80,Morning_Rush,6.512531503684359
4.245015054420888,secondary,40,Monsoon_Rain,19.682703848397622
3.1066601597635466,residential,20,Dry_OffPeak,8.871120254696073
0.5341630984514274,primary,50,Dry_OffPeak,0.35019778785489014
2.4893762673693334,motorway,80,Clear_Night,1.186119028997323
0.48048173989086485,tertiary,30,Morning_Rush,2.857443395964394
2.096960852058911,primary,50,Evening_Rush,7.339871258656769
2.0948217967155753,tertiary,30,Morning_Rush,9.936805555052514
0.42344823628718375,tertiary,30,Evening_Rush,2.5152847183550517
1.809220616450449,residential,20,Morning_Rush,12.251480252367005
0.6438906840774428,secondary,40,Clear_Night,1.5516002156546445
4.060352529045189,secondary,40,Dry_OffPeak,6.197607295311249
4.743671327225907,secondary,40,Evening_Rush,18.841562281960933
0.45435072876389915,secondary,40,Morning_Rush,1.5253000387270703
4.780064515729337,secondary,40,Morning_Rush,16.384009544335168
2.6606253367500514,primary,50,Evening_Rush,8.966367954498608
1.5678718219739822,secondary,40,Morning_Rush,5.625047257705561
0.47662416885320125,secondary,40,Evening_Rush,2.4393844429556375
2.5530589135450477,tertiary,30,Morning_Rush,11.846202271005236
3.993126168004669,tertiary,30,Evening_Rush,20.42490945905504
3.5647237386068213,secondary,40,Dry_OffPeak,5.113748434758837
0.3461074561734715,motorway,80,Evening_Rush,0.7160956365241137
0.4572189933027272,tertiary,30,Monsoon_Rain,2.4927138733990324
2.074079084899922,secondary,40,Dry_OffPeak,2.6681340638988065
1.5469234208349223,tertiary,30,Evening_Rush,8.524568601056407
1.2386831829746345,residential,20,Evening_Rush,9.443780798872746
1.4769220446526967,motorway,80,Clear_Night,0.9414303259081462
4.037065442154735,tertiary,30,Morning_Rush,18.688954469866022
4.653217462796084,motorway,80,Clear_Night,2.556669227549423
2.0850032031850754,primary,50,Monsoon_Rain,8.086331317989767
4.539943910449235,secondary,40,Evening_Rush,17.258924546270173
1.6753289361146217,motorway,80,Clear_Night,1.1098474671010814
2.434541233084579,tertiary,30,Clear_Night,3.9937130554859603
1.2075420892983988,motorway,80,Morning_Rush,2.0613082628940784
3.238332606661636,primary,50,Dry_OffPeak,3.3672340826851697
4.897007464356563,secondary,40,Clear_Night,6.224735977973262
3.057116170612556,tertiary,30,Morning_Rush,14.360138652951594
1.8532890121563896,residential,20,Dry_OffPeak,5.289639625032682
3.2743054853535893,tertiary,30,Clear_Night,5.521883659447888
0.7023113244803991,secondary,40,Evening_Rush,2.8889772399938676
4.454429493300453,primary,50,Monsoon_Rain,15.52370131773719
2.5651113588211985,motorway,80,Evening_Rush,4.660395583872793
2.3018137359942465,motorway,80,Evening_Rush,4.943849363144612
2.9707374634222443,secondary,40,Dry_OffPeak,4.579872669190187
3.1614409276680724,secondary,40,Dry_OffPeak,4.516440213177858
0.45170145050991384,secondary,40,Dry_OffPeak,0.334161819295814
3.444824383994672,tertiary,30,Evening_Rush,17.706929277526125
1.2854652335460952,secondary,40,Monsoon_Rain,5.606801739006348
3.5983678992822905,motorway,80,Evening_Rush,6.678432190548766
4.130420492482564,primary,50,Evening_Rush,12.19020629159228
4.03939668700735,tertiary,30,Morning_Rush,19.03723007479412
2.807254740298657,tertiary,30,Dry_OffPeak,6.002762949641891
2.648832472322681,tertiary,30,Morning_Rush,11.675327191961589
0.8000922105631174,motorway,80,Clear_Night,0.5345798445633375
3.8991961369753647,residential,20,Clear_Night,8.99717544765497
1.4299059641889005,primary,50,Evening_Rush,4.356679718978755
2.5338075718079383,motorway,80,Morning_Rush,4.2329114294192305
1.492943055344832,residential,20,Morning_Rush,10.13017339559219
0.7557589786984964,primary,50,Morning_Rush,2.8870736148383647
3.1848327147695095,secondary,40,Dry_OffPeak,4.601118798283788
0.36622697063222875,primary,50,Morning_Rush,0.6874809089181813
3.7683616472183803,secondary,40,Morning_Rush,12.695815111104592
1.6561752967794718,residential,20,Dry_OffPeak,5.3860366728991185
0.10065999572197808,primary,50,Evening_Rush,0.1
2.6045327822624262,secondary,40,Morning_Rush,8.680588932231164
0.32957435178525535,primary,50,Morning_Rush,1.4883543469719183
1.4532308333224075,secondary,40,Evening_Rush,5.765194725156448
3.5641847885330096,primary,50,Evening_Rush,11.197025342237437
0.4071791459471428,primary,50,Evening_Rush,2.123257519412566
4.212758612544412,primary,50,Dry_OffPeak,5.153849516232693
0.11871762102705724,primary,50,Clear_Night,0.1
1.3094369590893211,residential,20,Dry_OffPeak,3.8154800545174243
3.7304298751451506,primary,50,Dry_OffPeak,4.0223429265619535
1.6497237336736035,primary,50,Monsoon_Rain,6.441380257231252
0.5992727015234663,secondary,40,Morning_Rush,2.297315507270645
1.8651462021220968,primary,50,Clear_Night,2.2403060140255686
1.4249271032841753,tertiary,30,Clear_Night,2.7650769366744288
4.229288320586719,residential,20,Dry_OffPeak,12.522180649389146
1.6354047961672016,secondary,40,Morning_Rush,5.264245405973289
3.9657691117024356,tertiary,30,Evening_Rush,20.60131413632945
4.4701735095726,secondary,40,Evening_Rush,17.084572259017726
2.225705355924995,primary,50,Monsoon_Rain,8.078522031493591
4.558721404886521,secondary,40,Dry_OffPeak,7.290920859663657
1.9488584644196452,secondary,40,Dry_OffPeak,2.856031838209801
4.82398424080153,secondary,40,Dry_OffPeak,7.2959743971653905
0.5375186701753074,tertiary,30,Dry_OffPeak,1.0374990938612683
3.46639440586589,secondary,40,Monsoon_Rain,15.919865855371585
2.519688798238951,residential,20,Morning_Rush,17.118739750133443
1.999479146732671,tertiary,30,Evening_Rush,9.518713058352649
3.2002882058681448,secondary,40,Morning_Rush,11.229341853995251
3.548899749008223,secondary,40,Clear_Night,4.653813467333065
0.12138002128651454,primary,50,Clear_Night,0.29507451833846826
0.9180701348612738,residential,20,Morning_Rush,6.078591732355584
3.593925648108162,secondary,40,Evening_Rush,13.562305188347402
3.365288526533212,motorway,80,Dry_OffPeak,2.7217654076120374
4.833632775130519,primary,50,Evening_Rush,15.137525839581087
3.829085172228837,secondary,40,Evening_Rush,14.883115120629135
4.758786267883556,motorway,80,Morning_Rush,8.937891649296649
3.5424484575205546,motorway,80,Evening_Rush,6.529054454492548
1.5604558223332716,secondary,40,Morning_Rush,6.093587395500773
0.6162881190291968,primary,50,Evening_Rush,1.93553249331935
3.930936930390185,secondary,40,Evening_Rush,14.59642583777337
3.2563311852319883,primary,50,Monsoon_Rain,11.651111205107505
0.33611146072715153,primary,50,Dry_OffPeak,0.7871321835123583
1.864247282914794,secondary,40,Morning_Rush,6.285631112934051
4.788319095873002,secondary,40,Dry_OffPeak,6.592567227314146
2.5519656139799864,primary,50,Dry_OffPeak,2.9965529240575157
2.220372766496553,primary,50,Evening_Rush,6.584694081912563
2.3427280652805407,secondary,40,Monsoon_Rain,10.73900205419762
1.1235253476253024,motorway,80,Dry_OffPeak,1.1520039371460213
1.9066651372374968,motorway,80,Dry_OffPeak,1.0074906898288802
1.9120849543371656,motorway,80,Dry_OffPeak,1.1517420937066143
0.35653959891861475,tertiary,30,Morning_Rush,1.9427391410684027
3.8610813797378,tertiary,30,Dry_OffPeak,7.378625048156016
2.1408717163290074,tertiary,30,Dry_OffPeak,3.8488801783268167
4.128681445400474,tertiary,30,Evening_Rush,20.997667063363963
4.266705205487487,secondary,40,Clear_Night,5.260861691768234
1.1387708680234248,secondary,40,Morning_Rush,4.052422582487801
3.3210320626336305,secondary,40,Evening_Rush,12.678406632119543
2.4141808403986107,motorway,80,Dry_OffPeak,1.8126697887502516
4.412768015815277,secondary,40,Morning_Rush,15.834902608224757
1.1571293279646253,tertiary,30,Evening_Rush,5.627448442648763
3.421284681519217,secondary,40,Evening_Rush,12.562313214320769
3.077985399038341,primary,50,Morning_Rush,8.677269931633969
1.5469772401019808,primary,50,Dry_OffPeak,1.8122122225617414
0.7693444278907459,secondary,40,Evening_Rush,2.7164332340478685
3.2930348263386553,secondary,40,Evening_Rush,13.103667917662719
3.719127544848421,tertiary,30,Dry_OffPeak,7.7739451475643575
1.6465739844404153,primary,50,Clear_Night,0.6973998171107616
3.259679759709338,tertiary,30,Clear_Night,4.954448451802345
2.036141447296366,secondary,40,Clear_Night,3.370376229234381
3.594713728084827,tertiary,30,Morning_Rush,16.769045115509478
1.0761548469808604,secondary,40,Clear_Night,1.5618272716958925
4.4620535129172545,secondary,40,Dry_OffPeak,7.162237980828473
1.5083070226813409,secondary,40,Evening_Rush,5.889224918537121
1.9021513400051495,tertiary,30,Dry_OffPeak,4.122976344046947
0.384650565193714,residential,20,Evening_Rush,3.28749922604585
0.6464098403742543,motorway,80,Evening_Rush,1.4761157874308997
2.6277233232904083,motorway,80,Dry_OffPeak,1.8419877042208446
1.4112041159670605,residential,20,Evening_Rush,11.076215673489576
4.1938531061367526,secondary,40,Evening_Rush,16.120682488210623
0.17199760440927384,secondary,40,Dry_OffPeak,0.26312212844050875
1.9575608384924876,secondary,40,Dry_OffPeak,2.4689449008990243
1.7529931791685542,motorway,80,Morning_Rush,2.707663637556575
0.19470539149624508,tertiary,30,Monsoon_Rain,1.0553075322074985
0.7094051551025001,tertiary,30,Morning_Rush,2.88578154089947
2.126849107101313,primary,50,Dry_OffPeak,2.350212020223505
2.5150364637924887,primary,50,Evening_Rush,7.781343376330359
2.0810197615488586,tertiary,30,Morning_Rush,9.7335958409905
2.70159462421926,motorway,80,Morning_Rush,5.039953647519386
3.0161452070378396,tertiary,30,Evening_Rush,15.498441328045525
0.1486267235263946,primary,50,Morning_Rush,0.9442516038402986
2.374066281322169,secondary,40,Evening_Rush,9.634302928606658
4.821146280349183,residential,20,Evening_Rush,37.8065785195012
2.643258172634789,secondary,40,Morning_Rush,9.18070034730867
3.419957110548871,secondary,40,Dry_OffPeak,5.257584002570724
1.628132903792728,secondary,40,Evening_Rush,6.824538785058191
3.892557752948537,primary,50,Monsoon_Rain,14.502639774518443
3.887315261192964,primary,50,Clear_Night,4.265801342098703
2.654350633505281,residential,20,Morning_Rush,18.331550103937243
4.882467734068147,tertiary,30,Dry_OffPeak,9.98692233413574
0.7151960523370016,secondary,40,Evening_Rush,3.3266832067631267
0.1830435579589469,primary,50,Evening_Rush,0.3216094868653572
3.8737752376097707,motorway,80,Clear_Night,2.196898401078541
4.055062133087925,motorway,80,Evening_Rush,7.913785824726845
0.6890154226908236,secondary,40,Dry_OffPeak,1.393362629227998
1.40135588149717,tertiary,30,Evening_Rush,7.653119444072734
0.18600658049648167,secondary,40,Morning_Rush,0.5493770582336875
1.5372121928247673,tertiary,30,Dry_OffPeak,2.4709806038976505
3.888395182201491,motorway,80,Dry_OffPeak,3.0147699643695045
2.6380065857916373,primary,50,Dry_OffPeak,2.7982814480186042
1.8056684065246118,primary,50,Evening_Rush,5.0377109465007
1.9215225450410187,secondary,40,Morning_Rush,6.123704156098028
0.10663276600579397,motorway,80,Clear_Night,0.1945320627417006
1.5690225850696562,residential,20,Clear_Night,4.310069148540298
3.2676478340258597,primary,50,Clear_Night,3.1524997271593227
4.8735527747001495,residential,20,Evening_Rush,38.09826390451955
4.2505980522211075,secondary,40,Evening_Rush,17.050490379213493
0.21561532676309275,residential,20,Clear_Night,0.1
4.502946962906713,secondary,40,Morning_Rush,15.743237590668269
3.9376722251632676,residential,20,Clear_Night,9.445777426664316
3.923843005497804,motorway,80,Monsoon_Rain,9.055069745902886
2.3441792191175006,tertiary,30,Monsoon_Rain,13.871681751343477
2.050225935477064,residential,20,Evening_Rush,15.664587380550508
1.584287071282644,motorway,80,Monsoon_Rain,3.6208494721001916
0.42190480887639237,motorway,80,Evening_Rush,1.4823909066427499
1.2183532811191258,secondary,40,Evening_Rush,5.095941838181176
1.3083578113923209,residential,20,Morning_Rush,8.824591790534976
2.471977641579988,secondary,40,Dry_OffPeak,3.17157764797747
3.7624775923238007,secondary,40,Dry_OffPeak,4.970889475006587
2.4216681591499385,motorway,80,Dry_OffPeak,2.3426909001026464
0.38343780229108704,motorway,80,Morning_Rush,0.2793972936977941
4.793170024842199,tertiary,30,Dry_OffPeak,9.456134684486424
4.71934916356115,motorway,80,Dry_OffPeak,4.067996323101893
3.9474287614272017,secondary,40,Morning_Rush,12.97306864473225
4.957506717664681,residential,20,Dry_OffPeak,15.469425956784066
2.767963430721289,primary,50,Morning_Rush,7.538122887233756
4.81756491624071,secondary,40,Monsoon_Rain,21.219608796987696
0.47046469902207877,motorway,80,Evening_Rush,0.8184657922334884
1.8918356664807197,secondary,40,Evening_Rush,7.089120386714216
1.2043682132331528,primary,50,Morning_Rush,3.5003841880857878
1.0595821122579232,tertiary,30,Morning_Rush,4.614824742831335
0.7899344495741129,primary,50,Dry_OffPeak,0.18326445512131806
3.149826843673384,secondary,40,Evening_Rush,12.196099676562602
3.928477093161795,secondary,40,Dry_OffPeak,5.350097618828077
2.9336621571597674,primary,50,Clear_Night,2.898043624468705
0.8201172769822275,tertiary,30,Evening_Rush,3.789757707394253
4.074506472674008,primary,50,Dry_OffPeak,4.694202645939975
3.21617806510227,secondary,40,Dry_OffPeak,4.897302219339139
2.002011960022278,primary,50,Clear_Night,1.8369479916076792
3.403238448126709,secondary,40,Clear_Night,4.184058250952469
1.373534398289881,motorway,80,Dry_OffPeak,1.3022656650045137
1.7914418216216317,secondary,40,Clear_Night,1.6865567060534357
4.595680631346752,primary,50,Evening_Rush,14.312764553551984
1.5234720777899602,tertiary,30,Evening_Rush,6.5902532855045415
2.4029425139738896,primary,50,Dry_OffPeak,2.982464337441677
4.461691573240472,tertiary,30,Evening_Rush,23.08047052870052
3.567834616310885,tertiary,30,Dry_OffPeak,6.742289327230582
0.40479580820704353,primary,50,Dry_OffPeak,0.6120427387670618
0.8217849169669547,secondary,40,Dry_OffPeak,1.701756406324459
0.13842379478239242,motorway,80,Morning_Rush,0.1
3.1915167721229007,primary,50,Morning_Rush,8.430660494962517
2.29359978451105,tertiary,30,Morning_Rush,10.616569113726314
0.7579467694211501,secondary,40,Evening_Rush,2.421749734083942
4.793877193178175,secondary,40,Morning_Rush,16.274723768250485
2.6953326473335375,primary,50,Morning_Rush,7.9280789713007636
1.2852771411531572,primary,50,Monsoon_Rain,4.651869400076281
2.5529574986580674,motorway,80,Dry_OffPeak,1.162931338415084
3.4301396304020284,tertiary,30,Dry_OffPeak,6.141482601892296
0.473572168070466,secondary,40,Evening_Rush,1.9117657325335276
1.4460486937346708,tertiary,30,Morning_Rush,6.996780221546561
4.054130905331569,primary,50,Dry_OffPeak,4.217908502947422
2.3523578649730403,primary,50,Dry_OffPeak,3.002714480966252
2.7782279959582454,primary,50,Morning_Rush,8.200046671840644
2.2207984108263994,motorway,80,Morning_Rush,4.586020853858995
0.3151097189507251,primary,50,Dry_OffPeak,0.5106207666848206
0.912173921118764,tertiary,30,Monsoon_Rain,5.675764564533574
2.2831540298352655,tertiary,30,Evening_Rush,11.019127184092122
1.1250087804988465,secondary,40,Morning_Rush,4.721181311919416
0.34489724043242587,secondary,40,Evening_Rush,1.1149031524480124
4.233883353853936,motorway,80,Evening_Rush,7.882684076645159
4.907843392904168,tertiary,30,Clear_Night,7.750466974870818
3.986400082584024,motorway,80,Dry_OffPeak,3.5944694276121907
4.283546116352868,residential,20,Morning_Rush,30.439686621852204
1.2856879385535225,secondary,40,Evening_Rush,5.064346432149076
4.8070721800146785,primary,50,Clear_Night,5.014022961855553
1.0649359518217991,residential,20,Monsoon_Rain,9.601705185870394
4.762006070772978,motorway,80,Morning_Rush,7.799342282876113
4.97461454043316,secondary,40,Dry_OffPeak,8.052619278965057
3.5874417481556393,secondary,40,Dry_OffPeak,5.1323116300909035
4.907604285779927,primary,50,Dry_OffPeak,6.503337452284665
2.8907449198788084,secondary,40,Evening_Rush,11.793321719434987
1.3717547375628427,secondary,40,Monsoon_Rain,6.418510824615675
2.2412798397615425,tertiary,30,Morning_Rush,11.041477165404835
3.0084485833560515,motorway,80,Monsoon_Rain,7.661947725825412
0.4580996539323735,residential,20,Evening_Rush,3.5030799554867893
3.1494819966245062,primary,50,Morning_Rush,8.369052663317065
4.9077714001352435,primary,50,Evening_Rush,14.566538833519372
1.0315274839402655,primary,50,Morning_Rush,3.7448887578472347
3.9837160698130787,motorway,80,Morning_Rush,6.696037416860181
4.548704089520135,motorway,80,Clear_Night,3.1832371965527773
4.724137804819082,residential,20,Evening_Rush,36.55177273058505
4.804664461586691,primary,50,Clear_Night,5.227784139488038
2.655152229735213,motorway,80,Evening_Rush,4.8974998112575
4.888808749158368,motorway,80,Evening_Rush,9.056489407411881
3.810820014958751,tertiary,30,Dry_OffPeak,7.538237457536002
0.8921900375611134,tertiary,30,Dry_OffPeak,1.5716697947375717
2.436810521693053,primary,50,Morning_Rush,6.96411695405731
3.61982275932282,motorway,80,Morning_Rush,6.223636288954855
1.3119675475135084,primary,50,Dry_OffPeak,1.8254420148369788
3.239014399389548,motorway,80,Morning_Rush,5.470891249712853
3.3663423473284344,motorway,80,Dry_OffPeak,2.258713812088804
0.8972287446619729,secondary,40,Clear_Night,0.8432502744359381
2.8689180310185063,primary,50,Clear_Night,3.5721368289901765
3.8809718637951782,secondary,40,Clear_Night,4.747234609444988
2.5445887562261156,primary,50,Evening_Rush,7.1456120356442625
0.1593052722029264,residential,20,Monsoon_Rain,1.225663844444705
0.14428849848853167,residential,20,Morning_Rush,1.0343370525612188
1.8494437854530599,secondary,40,Morning_Rush,7.118740932313208
4.6383509353157315,primary,50,Clear_Night,4.864296384259062
1.2205162200576831,primary,50,Morning_Rush,2.9999376327664393
3.2083820754712673,secondary,40,Clear_Night,4.817400791994502
1.188171766397271,tertiary,30,Morning_Rush,5.453125979506856
1.6761829493317886,secondary,40,Monsoon_Rain,8.041355196423027
4.2554062390472716,tertiary,30,Dry_OffPeak,8.048809079134582
3.67142106712274,residential,20,Evening_Rush,27.677819085457013
0.5674564588347322,primary,50,Clear_Night,0.1
2.200639902833525,secondary,40,Dry_OffPeak,2.0008264637720052
0.24293184186179592,motorway,80,Clear_Night,0.9905948360182409
2.4563617183547444,primary,50,Dry_OffPeak,3.03344722958026
3.3459266573352338,secondary,40,Dry_OffPeak,4.649032378623638
0.6806628556309426,primary,50,Dry_OffPeak,0.9978450387491796
1.515536200654912,tertiary,30,Morning_Rush,7.047200137484661
2.049399464960569,primary,50,Dry_OffPeak,2.7076527161982797
4.605702020814643,secondary,40,Evening_Rush,18.446050441631616
4.9669495755725235,secondary,40,Monsoon_Rain,22.23530462886635
0.3200653650785177,secondary,40,Morning_Rush,0.7522897870804912
3.8289388251274215,primary,50,Dry_OffPeak,4.925836675901673
1.921447925371482,tertiary,30,Dry_OffPeak,4.1638289618967494
2.023045112524452,secondary,40,Evening_Rush,7.930170262093902
3.7958983694004114,secondary,40,Morning_Rush,13.966871049903727
4.600289517512502,motorway,80,Morning_Rush,7.760370568564404
4.759550113062487,secondary,40,Clear_Night,5.351516947020878
2.9279006715877722,tertiary,30,Morning_Rush,13.63557966030639
1.849893680572464,secondary,40,Dry_OffPeak,2.504865378093297
3.9589905207080185,tertiary,30,Monsoon_Rain,23.95214973390607
1.3299067779852713,secondary,40,Evening_Rush,4.853433131806782
2.8639627412842374,motorway,80,Clear_Night,1.558280731597788
1.8570344614718788,motorway,80,Morning_Rush,3.959720614054657
3.317492261168593,primary,50,Dry_OffPeak,3.8187557707032407
1.277954673178184,secondary,40,Morning_Rush,4.089403004857815
1.0388054341006463,tertiary,30,Evening_Rush,5.870059772805961
4.599371524709642,primary,50,Morning_Rush,12.273848628083933
0.5988380464527309,secondary,40,Dry_OffPeak,0.621079777620269
2.5791937479011655,secondary,40,Dry_OffPeak,4.099415070055346
1.1821786365187439,secondary,40,Evening_Rush,4.985861251972418
0.29075682029577055,primary,50,Morning_Rush,1.2906793804487564
0.27649220962798937,motorway,80,Morning_Rush,0.17806032872008776
0.958586683318554,primary,50,Dry_OffPeak,1.3887074891767126
4.347174737079401,motorway,80,Dry_OffPeak,3.073937772991879
1.4841458454874308,primary,50,Monsoon_Rain,5.100662790350498
4.757249935818949,motorway,80,Morning_Rush,8.687541252204602
2.9499492356470487,secondary,40,Morning_Rush,9.957503104638482
2.239409529866954,primary,50,Morning_Rush,6.292052140841184
2.942435289880328,residential,20,Evening_Rush,23.013227048758814
2.6318220876087124,primary,50,Dry_OffPeak,2.7298847545950533
3.8180036434108935,primary,50,Dry_OffPeak,4.968041514235601
1.4842307232669762,primary,50,Morning_Rush,4.320589153688435
1.8299469188414819,motorway,80,Evening_Rush,2.7738802469927215
4.481062082412929,tertiary,30,Evening_Rush,23.412491273042168
4.737636914436987,motorway,80,Evening_Rush,8.929202609485477
4.473535314683725,residential,20,Dry_OffPeak,13.859436066616226
2.1552951703908367,tertiary,30,Clear_Night,2.8703123379130355
3.923790964733721,secondary,40,Monsoon_Rain,17.514468553849927
2.4340450931753845,secondary,40,Morning_Rush,8.542265391850462
2.537945275515901,secondary,40,Morning_Rush,8.77764731818661
1.1029325343806915,primary,50,Evening_Rush,3.7463328099533464
2.996538485966731,secondary,40,Morning_Rush,9.730688982181507
1.0120658989914049,motorway,80,Dry_OffPeak,1.419815158990505
1.7246670254292498,motorway,80,Evening_Rush,3.5731585631023455
4.289647987937682,secondary,40,Evening_Rush,17.27351443815732
1.1146714651331908,secondary,40,Morning_Rush,4.195312622402805
0.44867559734982077,tertiary,30,Morning_Rush,2.059263702027158
0.43813720380279997,motorway,80,Clear_Night,0.1
4.709844150465229,tertiary,30,Clear_Night,7.310329368244886
2.58391014601299,primary,50,Dry_OffPeak,3.7365175083606186
2.10611915190339,primary,50,Dry_OffPeak,3.0815180949466208
4.073305046938801,primary,50,Monsoon_Rain,14.416058176938206
4.195547046761528,secondary,40,Evening_Rush,15.23531176788909
1.7277360622664628,primary,50,Evening_Rush,5.305460620549317
3.498728481621597,secondary,40,Morning_Rush,11.955532106342863
3.8785017976742444,tertiary,30,Dry_OffPeak,7.657094550532335
3.3077883656431775,secondary,40,Monsoon_Rain,15.096463326126859
0.8428158665204869,secondary,40,Dry_OffPeak,1.6147088315093954
4.39182710923358,tertiary,30,Clear_Night,7.4230431936135375
2.741563308406443,tertiary,30,Morning_Rush,12.789474874723782
1.4841148892130183,secondary,40,Evening_Rush,5.067739787161717
2.1836181086447004,primary,50,Evening_Rush,6.676408605894147
0.2840983429546462,tertiary,30,Clear_Night,1.37619326214711
0.7265473259898461,secondary,40,Evening_Rush,2.9832212652813914
3.8511790775277186,primary,50,Dry_OffPeak,4.768542720410808
0.1000570103012941,primary,50,Clear_Night,0.2398491057987855
2.141172559563232,tertiary,30,Evening_Rush,11.300249158731203
2.6602998873193835,motorway,80,Evening_Rush,4.234339907838429
0.36770865800476427,residential,20,Morning_Rush,2.441380013468446
4.868082998564431,motorway,80,Morning_Rush,8.382286039805766
1.2080141231233927,tertiary,30,Evening_Rush,6.7942715999430074
1.5905737262177764,primary,50,Evening_Rush,4.9816591836483815
1.5893183100496342,secondary,40,Evening_Rush,5.539736854552797
1.2290416443750147,tertiary,30,Morning_Rush,5.825627226593768
0.10722172822292594,secondary,40,Monsoon_Rain,0.1609679177060686
3.6737894910311826,secondary,40,Monsoon_Rain,16.045338453207755
4.837542949016498,motorway,80,Clear_Night,2.568862150723267
1.199038068096721,motorway,80,Evening_Rush,2.555125924654412
3.3489312398367703,primary,50,Morning_Rush,9.746554717853511
3.7352920020977045,secondary,40,Dry_OffPeak,5.796109981217591
4.257284357543571,motorway,80,Morning_Rush,7.5966248062094675
2.170883065366685,motorway,80,Clear_Night,1.4917479483552116
1.5843614376381034,secondary,40,Morning_Rush,5.506577830595645
1.6939461567128526,secondary,40,Evening_Rush,6.88516226516523
3.591844532182713,tertiary,30,Dry_OffPeak,6.216178877537658
4.102219385877617,primary,50,Morning_Rush,11.366560845544154
0.9899084420073531,motorway,80,Monsoon_Rain,1.809323980667644
1.9176109399730497,residential,20,Morning_Rush,13.696676514831696
4.519506964070835,primary,50,Dry_OffPeak,5.364546234798258
4.0527982465042225,tertiary,30,Morning_Rush,18.655251169226556
4.925806173536132,tertiary,30,Morning_Rush,22.056679648564682
3.795816472442196,tertiary,30,Morning_Rush,17.867488128839238
2.026656485036819,primary,50,Evening_Rush,6.5740994814244
2.9941253865737254,tertiary,30,Morning_Rush,13.995755931175337
3.33896984581187,tertiary,30,Evening_Rush,17.037434057354197
0.4844334999539074,secondary,40,Morning_Rush,1.3618396368657284
2.768035099608939,primary,50,Dry_OffPeak,3.411081901309089
3.5756720595157874,primary,50,Evening_Rush,10.878297461590037
0.9198743896051959,motorway,80,Evening_Rush,1.9677122448010673
3.9250954153852304,secondary,40,Morning_Rush,12.677214141972355
2.9604866245191475,secondary,40,Clear_Night,3.3575661268603403
4.765886749918214,primary,50,Dry_OffPeak,6.437765486072454
0.30786926121376934,secondary,40,Dry_OffPeak,0.63759822301896
1.4000980740217883,primary,50,Dry_OffPeak,1.746835154638543
3.047614008569138,secondary,40,Evening_Rush,12.679785247688182
1.5531435698090605,residential,20,Clear_Night,2.7931631200211715
3.6006784039490873,primary,50,Evening_Rush,10.907992174405912
3.8191258843574625,primary,50,Dry_OffPeak,4.422481792529999
0.6023282239257248,motorway,80,Dry_OffPeak,0.7950866611464497
2.6178868746131623,secondary,40,Morning_Rush,9.381972262706702
2.593563722396174,tertiary,30,Dry_OffPeak,4.840724761199297
1.9094757740561514,residential,20,Evening_Rush,15.293092766494999
